match_id,country,comp_name,season,home_team,away_team,prediction,odds_yes,odds_no,base_bet,recommended_bet_yes,recommended_bet_no,time_remaining_sec,match_start_datetime_utc,bet_placed,won
1216325,England,Championship,2024,Middlesbrough,Leeds,0.5361261367797852,2.23,1.7,100.0,15.899291464952919,0.0,1393,2025-04-08 19:00 UTC,15.9,35.46
1216333,England,Championship,2024,Oxford United,QPR,0.5716903805732727,1.51,2.6,100.0,0.0,7.100313156843188,1385,2025-04-09 18:45 UTC,7.1,18.46
1252655,Saudi-Arabia,Pro League,2024,Al Shabab,Al Kholood,0.39731132984161377,2.92,1.33,100.0,8.34109808007876,0.0,622,2025-04-10 15:50 UTC,8.34,24.35
1252659,Saudi-Arabia,Pro League,2024,Al-Ittihad FC,Al Orubah,0.4589974880218506,3.16,1.29,100.0,20.85333621060407,0.0,1448,2025-04-10 18:00 UTC,20.85,65.89
1252657,Saudi-Arabia,Pro League,2024,Al-Raed,Al-Ahli Jeddah,0.4915543496608734,2.54,1.44,100.0,16.139483645364837,0.0,966,2025-04-11 16:00 UTC,16.14,41.0
1226417,Germany,2. Bundesliga,2024,Hamburger SV,Eintracht Braunschweig,0.4241969585418701,3.03,1.39,100.0,14.055014008958935,0.0,2831,2025-04-11 16:30 UTC,14.06,0
1361674,Austria,Bundesliga,2024,FC BW Linz,Wolfsberger AC,0.47789084911346436,1.57,2.38,100.0,0.0,17.581143413764842,1213,2025-04-11 17:30 UTC,17.58,41.66
1212700,France,Ligue 2,2024,Estac Troyes,Ajaccio,0.5593201518058777,1.51,2.52,100.0,0.0,7.270606411130808,1312,2025-04-11 18:00 UTC,7.27,0
1212701,France,Ligue 2,2024,Rodez,Caen,0.5519651174545288,2.14,1.71,100.0,15.89520625900804,0.0,1346,2025-04-11 18:00 UTC,15.9,0
1212702,France,Ligue 2,2024,Martigues,Metz,0.5604833364486694,2.09,1.75,100.0,15.725703961258628,0.0,1436,2025-04-11 18:00 UTC,15.73,0
1212703,France,Ligue 2,2024,PAU,Clermont Foot,0.5501697063446045,2.09,1.74,100.0,13.748136354148935,0.0,1396,2025-04-11 18:00 UTC,13.75,0
1213696,Netherlands,Eredivisie,2024,NEC Nijmegen,Waalwijk,0.4523734152317047,2.43,1.58,100.0,6.941776154758215,0.0,2789,2025-04-11 18:00 UTC,6.94,0
1252654,Saudi-Arabia,Pro League,2024,Al-Ettifaq,Al-Hilal Saudi FC,0.5208701491355896,2.79,1.36,100.0,25.3199841390109,0.0,1495,2025-04-11 18:00 UTC,25.32,70.64
1224232,Germany,Bundesliga,2024,VfL Wolfsburg,RB Leipzig,0.5066956281661987,2.46,1.59,100.0,16.881592143071842,0.0,2455,2025-04-11 18:30 UTC,16.88,0
1217448,England,League Two,2024,Notts County,Salford City,0.5444508790969849,1.99,1.73,100.0,8.430025192222214,0.0,1496,2025-04-11 18:45 UTC,8.43,0
1208772,Spain,La Liga,2024,Valencia,Sevilla,0.5024930238723755,1.66,2.32,100.0,0.0,11.683044289097635,2693,2025-04-11 19:00 UTC,11.68,0
1231988,Portugal,Primeira Liga,2024,GIL Vicente,Guimaraes,0.5216511487960815,1.6,2.39,100.0,0.0,10.306025494774476,1281,2025-04-11 19:15 UTC,10.31,0
1280817,Australia,A-League,2024,Newcastle Jets,Central Coast Mariners,0.43944013118743896,2.68,1.46,100.0,10.577354260853363,0.0,2259,2025-04-12 09:35 UTC,10.58,0
1216341,England,Championship,2024,Plymouth,Sheffield Utd,0.5392746925354004,2.2,1.7,100.0,15.533693631490078,0.0,2157,2025-04-12 11:30 UTC,15.53,0
1216897,England,League One,2024,Wigan,Wrexham,0.553351104259491,1.49,2.57,100.0,0.0,9.419596309115166,1011,2025-04-12 11:30 UTC,9.42,0
1217443,England,League Two,2024,Doncaster,AFC Wimbledon,0.5341158509254456,1.53,2.32,100.0,0.0,6.125092867648957,967,2025-04-12 11:30 UTC,6.13,0
1220303,Scotland,Premiership,2024,Celtic,Kilmarnock,0.383027046918869,3.0,1.37,100.0,7.454057037830353,0.0,2862,2025-04-12 11:30 UTC,7.45,0
1280818,Australia,A-League,2024,Perth Glory,Adelaide United,0.4359351396560669,3.49,1.29,100.0,20.940306722878457,0.0,1960,2025-04-12 11:45 UTC,20.94,0
1208771,Spain,La Liga,2024,Real Sociedad,Mallorca,0.4792841970920563,1.54,2.57,100.0,0.0,21.543924425058297,1115,2025-04-12 12:00 UTC,21.54,0
1234957,Italy,Serie B,2024,Reggiana,Pisa,0.5045343637466431,1.58,2.38,100.0,0.0,12.986102484274603,1248,2025-04-12 13:00 UTC,12.99,0
1234958,Italy,Serie B,2024,Salernitana,Sudtirol,0.502638041973114,1.68,2.19,100.0,0.0,7.497704880578171,1224,2025-04-12 13:00 UTC,7.5,16.43
1238122,Turkey,Süper Lig,2024,Konyaspor,Goztepe,0.4375760853290558,1.72,2.0,100.0,0.0,12.484782934188843,1200,2025-04-12 13:00 UTC,12.48,0
1208335,England,Premier League,2024,Brighton,Leicester,0.4290841221809387,2.57,1.55,100.0,6.544343567198243,0.0,1539,2025-04-12 14:00 UTC,6.54,0
1208340,England,Premier League,2024,Nottingham Forest,Everton,0.427099347114563,1.68,2.27,100.0,0.0,23.660195437003313,1496,2025-04-12 14:00 UTC,23.66,0
1208341,England,Premier League,2024,Southampton,Aston Villa,0.4686221778392792,2.48,1.58,100.0,10.95831088117651,0.0,1462,2025-04-12 14:00 UTC,10.96,0
1216342,England,Championship,2024,Portsmouth,Derby,0.5763298273086548,1.41,2.94,100.0,0.0,12.659294211987365,1391,2025-04-12 14:00 UTC,12.66,37.22
1216887,England,League One,2024,Barnsley,Bolton,0.4977349042892456,2.15,1.62,100.0,6.098264714945911,0.0,387,2025-04-12 14:00 UTC,6.1,0
1216892,England,League One,2024,Crawley Town,Leyton Orient,0.5467410087585449,2.08,1.67,100.0,12.705675760904956,0.0,1199,2025-04-12 14:00 UTC,12.71,0
1217446,England,League Two,2024,Morecambe,Carlisle,0.5618999004364014,1.91,1.79,100.0,8.04712195972819,0.0,952,2025-04-12 14:00 UTC,8.05,15.38
1220304,Scotland,Premiership,2024,Dundee Utd,ST Johnstone,0.46646231412887573,1.74,2.09,100.0,0.0,10.559060868866936,887,2025-04-12 14:00 UTC,10.56,0
1220307,Scotland,Premiership,2024,ST Mirren,Ross County,0.4818665683269501,1.78,2.04,100.0,0.0,5.480019289713645,852,2025-04-12 14:00 UTC,5.48,11.18
1208767,Spain,La Liga,2024,Getafe,Las Palmas,0.49535053968429565,1.68,2.27,100.0,0.0,11.460966528869989,1479,2025-04-12 14:15 UTC,11.46,26.01
1217882,Spain,Segunda División,2024,Zaragoza,Eibar,0.5004693269729614,1.44,2.75,100.0,0.0,21.354820047106063,1435,2025-04-12 14:15 UTC,21.35,58.71
1214007,France,Ligue 1,2024,Monaco,Marseille,0.4345589578151703,2.76,1.48,100.0,11.328563839197152,0.0,1684,2025-04-12 15:00 UTC,11.33,0
1361704,Austria,Bundesliga,2024,Grazer AK,SCR Altach,0.5342880487442017,1.61,2.32,100.0,0.0,6.0948277964736395,1655,2025-04-12 15:00 UTC,6.09,0
1361706,Austria,Bundesliga,2024,WSG Wattens,Austria Klagenfurt,0.4781142473220825,1.71,2.13,100.0,0.0,9.877579929554354,1628,2025-04-12 15:00 UTC,9.88,21.04
1252656,Saudi-Arabia,Pro League,2024,Al Khaleej Saihat,Al-Fateh,0.5095221400260925,2.24,1.58,100.0,11.397547875681234,0.0,1526,2025-04-12 15:35 UTC,11.4,0
1238127,Turkey,Süper Lig,2024,BB Bodrumspor,Antalyaspor,0.4726496636867523,1.63,2.14,100.0,0.0,11.274536816697376,1270,2025-04-12 16:00 UTC,11.27,0
1327741,Switzerland,Super League,2024,Yverdon Sport,Grasshoppers,0.4624389708042145,1.8,2.01,100.0,0.0,7.970066206289983,1218,2025-04-12 16:00 UTC,7.97,16.02
1212940,Spain,La Liga,2024,Celta Vigo,Espanyol,0.4840054214000702,1.82,2.06,100.0,0.0,5.938569048665606,295,2025-04-12 16:30 UTC,5.94,0
1217875,Spain,Segunda División,2024,Cadiz,Elche,0.5412077903747559,1.48,2.63,100.0,0.0,12.676289037692765,1171,2025-04-12 16:30 UTC,12.68,0
1217879,Spain,Segunda División,2024,Tenerife,Burgos,0.5149179697036743,1.44,2.75,100.0,0.0,19.084319046565465,1145,2025-04-12 16:30 UTC,19.08,0
1224229,Germany,Bundesliga,2024,Bayern München,Borussia Dortmund,0.3774622678756714,3.37,1.35,100.0,11.478811930000528,0.0,1116,2025-04-12 16:30 UTC,11.48,0
1213999,France,Ligue 1,2024,Toulouse,Lille,0.4891906976699829,1.78,2.11,100.0,0.0,7.00969620867892,1019,2025-04-12 17:00 UTC,7.01,14.79
1231983,Portugal,Primeira Liga,2024,Santa Clara,Sporting CP,0.4986136555671692,1.64,2.31,100.0,0.0,12.076523331285431,2778,2025-04-12 17:00 UTC,12.08,0
1234956,Italy,Serie B,2024,Modena,Sassuolo,0.4992629587650299,1.73,2.11,100.0,0.0,5.095059189710527,935,2025-04-12 17:30 UTC,5.1,10.76
1212704,France,Ligue 2,2024,Grenoble,Paris FC,0.5499163269996643,1.92,1.88,100.0,6.0694943303647175,0.0,1595,2025-04-12 18:00 UTC,6.07,0
1213699,Netherlands,Eredivisie,2024,PSV Eindhoven,Almere City FC,0.44233304262161255,4.48,1.22,100.0,28.208391693816793,0.0,1803,2025-04-12 18:00 UTC,28.21,0
1252661,Saudi-Arabia,Pro League,2024,Al-Nassr,Al Riyadh,0.4171435236930847,3.06,1.3,100.0,13.420348665089282,0.0,1567,2025-04-12 18:00 UTC,13.42,0
1226422,Germany,2. Bundesliga,2024,1. FC Kaiserslautern,1. FC Nürnberg,0.4699191153049469,2.42,1.58,100.0,9.662271763237431,0.0,244,2025-04-12 18:30 UTC,9.66,0
1208769,Spain,La Liga,2024,Leganes,Barcelona,0.484527587890625,2.82,1.47,100.0,20.13009878305288,0.0,3021,2025-04-12 19:00 UTC,20.13,56.77
1213697,Netherlands,Eredivisie,2024,NAC Breda,GO Ahead Eagles,0.48222991824150085,2.22,1.69,100.0,5.782821188207538,0.0,2978,2025-04-12 19:00 UTC,5.78,12.83
1217883,Spain,Segunda División,2024,Oviedo,Racing Ferrol,0.5387188196182251,1.56,2.43,100.0,0.0,8.455473309630285,1133,2025-04-12 19:00 UTC,8.46,20.56
1231984,Portugal,Primeira Liga,2024,Casa Pia,FC Porto,0.4779634475708008,1.76,2.1,100.0,0.0,8.752432736483486,1426,2025-04-12 19:30 UTC,8.75,0
1213693,Netherlands,Eredivisie,2024,Utrecht,Groningen,0.46375736594200134,1.81,2.04,100.0,0.0,9.032208988299734,882,2025-04-13 10:15 UTC,9.03,18.42
1223905,Italy,Serie A,2024,Atalanta,Bologna,0.46254250407218933,1.9,1.97,100.0,0.0,6.060955358534746,1749,2025-04-13 10:30 UTC,6.06,0
1226425,Germany,2. Bundesliga,2024,SSV Jahn Regensburg,FC Schalke 04,0.5127634406089783,2.12,1.75,100.0,7.773079829556602,0.0,1064,2025-04-13 11:30 UTC,7.77,16.47
1361735,Belgium,Jupiler Pro League,2024,Antwerp,Gent,0.5093556642532349,2.34,1.62,100.0,14.320317488997727,0.0,1034,2025-04-13 11:30 UTC,14.32,33.51
1208770,Spain,La Liga,2024,Osasuna,Girona,0.504572868347168,1.73,2.19,100.0,0.0,7.141631791571604,2807,2025-04-13 12:00 UTC,7.14,15.64
1362768,Denmark,Superliga,2024,FC Copenhagen,Brondby,0.4179137945175171,1.88,2.01,100.0,0.0,16.83101713067233,840,2025-04-13 12:00 UTC,16.83,33.83
1203200,Poland,Ekstraklasa,2024,Piast Gliwice,Pogon Szczecin,0.48711279034614563,1.67,2.07,100.0,0.0,5.7641611199512575,106,2025-04-13 12:45 UTC,5.76,11.92
1208336,England,Premier League,2024,Chelsea,Ipswich,0.42781609296798706,2.82,1.47,100.0,11.34293308624854,0.0,1051,2025-04-13 13:00 UTC,11.34,0
1214004,France,Ligue 1,2024,Saint Etienne,Stade Brestois 29,0.5016076564788818,2.35,1.64,100.0,13.242814275953505,0.0,967,2025-04-13 13:00 UTC,13.24,0
1223908,Italy,Serie A,2024,Verona,Genoa,0.5621846914291382,1.44,2.93,100.0,0.0,14.6527903685298,920,2025-04-13 13:00 UTC,14.65,0
1234952,Italy,Serie B,2024,Cesena,Frosinone,0.5067357420921326,1.58,2.37,100.0,0.0,12.338415419098238,897,2025-04-13 13:00 UTC,12.34,0
1238126,Turkey,Süper Lig,2024,Gazişehir Gaziantep,Hatayspor,0.46224328875541687,2.81,1.36,100.0,16.514013337166926,0.0,855,2025-04-13 13:00 UTC,16.51,0
1220305,Scotland,Premiership,2024,Hibernian,Dundee,0.462894469499588,2.38,1.58,100.0,7.368756333986918,0.0,1970,2025-04-13 13:30 UTC,7.37,0
1224228,Germany,Bundesliga,2024,VfB Stuttgart,Werder Bremen,0.4196653366088867,2.75,1.49,100.0,8.804552895682198,0.0,1906,2025-04-13 13:30 UTC,8.8,0
1362769,Denmark,Superliga,2024,Aarhus,FC Midtjylland,0.4135979115962982,1.81,2.0,100.0,0.0,17.280417680740356,1548,2025-04-13 14:00 UTC,17.28,0
1217880,Spain,Segunda División,2024,Racing Santander,Castellón,0.44469770789146423,2.5,1.53,100.0,7.449617981910706,0.0,1230,2025-04-13 14:15 UTC,7.45,18.63
1231981,Portugal,Primeira Liga,2024,Estrela,Farense,0.5161584615707397,1.59,2.4,100.0,0.0,11.5156923021589,2741,2025-04-13 14:30 UTC,11.52,0
1213701,Netherlands,Eredivisie,2024,Willem II,Ajax,0.5268162488937378,2.36,1.61,100.0,17.888702013913324,0.0,1881,2025-04-13 14:45 UTC,17.89,0
1361676,Austria,Bundesliga,2024,Rapid Vienna,Austria Vienna,0.4395522475242615,1.79,2.03,100.0,0.0,13.369799759781467,1651,2025-04-13 15:00 UTC,13.37,0
1214000,France,Ligue 1,2024,LE Havre,Rennes,0.4707162082195282,1.86,2.01,100.0,0.0,6.322814007796859,2578,2025-04-13 15:15 UTC,6.32,12.70
1234955,Italy,Serie B,2024,Mantova,Spezia,0.5020444989204407,2.11,1.73,100.0,5.343593938930606,0.0,1348,2025-04-13 15:15 UTC,5.34,0
1203199,Poland,Ekstraklasa,2024,Motor Lublin,Lech Poznan,0.4793784022331238,2.29,1.55,100.0,7.579576830531278,0.0,1063,2025-04-13 15:30 UTC,7.58,0
1238119,Turkey,Süper Lig,2024,Sivasspor,Fenerbahce,0.46150654554367065,2.34,1.52,100.0,5.964575863596214,0.0,1735,2025-04-13 16:00 UTC,5.96,0
1217877,Spain,Segunda División,2024,Eldense,Sporting Gijon,0.5480157136917114,1.54,2.47,100.0,0.0,7.9184481075831865,919,2025-04-13 16:30 UTC,7.92,19.56
1217881,Spain,Segunda División,2024,Mirandes,Deportivo La Coruna,0.4957347512245178,1.66,2.22,100.0,0.0,9.792528875538569,2493,2025-04-13 16:30 UTC,9.79,21.73
1361736,Belgium,Jupiler Pro League,2024,Club Brugge KV,Genk,0.46477606892585754,2.35,1.62,100.0,6.831389775982616,0.0,857,2025-04-13 16:30 UTC,6.83,16.05
1231986,Portugal,Primeira Liga,2024,Benfica,Arouca,0.4001408815383911,3.19,1.36,100.0,12.623260826825009,0.0,2684,2025-04-13 17:00 UTC,12.62,0
1203198,Poland,Ekstraklasa,2024,Legia Warszawa,Jagiellonia,0.5463163256645203,2.14,1.63,100.0,14.834819028252053,0.0,2821,2025-04-13 18:15 UTC,14.83,31.74
1214001,France,Ligue 1,2024,Auxerre,Lyon,0.4577183127403259,2.48,1.58,100.0,9.131176729460023,0.0,829,2025-04-13 18:45 UTC,9.13,0
1223911,Italy,Serie A,2024,Lazio,AS Roma,0.46549543738365173,1.75,2.15,100.0,0.0,12.972592141317277,2637,2025-04-13 18:45 UTC,12.97,0
1208764,Spain,La Liga,2024,Athletic Club,Rayo Vallecano,0.5040714740753174,1.56,2.53,100.0,0.0,16.647004613689344,1753,2025-04-13 19:00 UTC,16.65,42.12
1217874,Spain,Segunda División,2024,Almeria,FC Cartagena,0.49185997247695923,2.45,1.54,100.0,14.1418574185207,0.0,1708,2025-04-13 19:00 UTC,14.14,0
1231982,Portugal,Primeira Liga,2024,Moreirense,Rio Ave,0.5128257274627686,1.65,2.29,100.0,0.0,8.963494892268223,1061,2025-04-13 19:30 UTC,8.96,0
1238125,Turkey,Süper Lig,2024,Eyüpspor,Adana Demirspor,0.5002854466438293,3.11,1.3,100.0,26.345390476886692,0.0,975,2025-04-14 17:00 UTC,26.35,0
1217878,Spain,Segunda División,2024,Huesca,Malaga,0.4871477484703064,1.43,2.78,100.0,0.0,23.917374115311695,1629,2025-04-14 18:30 UTC,23.92,0
1208765,Spain,La Liga,2024,Atletico Madrid,Valladolid,0.5230497121810913,3.04,1.41,100.0,28.92505514855478,0.0,2961,2025-04-14 19:00 UTC,28.93,0
1217401,England,League Two,2024,Salford City,Doncaster,0.5629134178161621,1.95,1.76,100.0,10.282227867528013,0.0,1212,2025-04-15 18:45 UTC,10.28,20.05
1362801,Denmark,Superliga,2024,Silkeborg,Aalborg,0.4507112503051758,2.65,1.47,100.0,11.780897776285808,0.0,65,2025-04-16 17:00 UTC,11.78,0
1280820,Australia,A-League,2024,Brisbane Roar,Western United,0.4429408609867096,2.8,1.42,100.0,13.346356153488154,0.0,55,2025-04-17 09:35 UTC,13.35,0
1362803,Denmark,Superliga,2024,Vejle,Viborg,0.4772033095359802,2.3,1.62,100.0,7.5052009179041885,0.0,572,2025-04-17 12:00 UTC,7.51,0
1362771,Denmark,Superliga,2024,Randers FC,Aarhus,0.45481374859809875,1.76,2.07,100.0,0.0,12.012667327283692,1094,2025-04-17 14:00 UTC,12.01,24.86
1252667,Saudi-Arabia,Pro League,2024,Al-Fateh,Al-Ittihad FC,0.49037662148475647,2.9,1.34,100.0,22.215379068725984,0.0,2548,2025-04-17 18:00 UTC,22.22,64.44
1216350,England,Championship,2024,Derby,Luton,0.5442120432853699,1.45,2.8,100.0,0.0,15.344793266720238,1443,2025-04-18 11:30 UTC,15.34,0
1216349,England,Championship,2024,Coventry,West Brom,0.5269989967346191,2.04,1.81,100.0,7.219033974867606,0.0,1148,2025-04-18 14:00 UTC,7.22,14.73
1216351,England,Championship,2024,Middlesbrough,Plymouth,0.5131047964096069,2.54,1.53,100.0,19.69390797924686,0.0,1112,2025-04-18 14:00 UTC,19.69,0
1216352,England,Championship,2024,Norwich,Portsmouth,0.5380749702453613,2.03,1.82,100.0,8.960406757095477,0.0,1840,2025-04-18 14:00 UTC,8.96,0
1216899,England,League One,2024,Birmingham,Crawley Town,0.44467470049858093,2.89,1.34,100.0,15.08517907094703,0.0,906,2025-04-18 14:00 UTC,15.09,43.61
1216904,England,League One,2024,Leyton Orient,Barnsley,0.5354182124137878,2.23,1.58,100.0,15.770944201849336,0.0,829,2025-04-18 14:00 UTC,15.77,0
1216908,England,League One,2024,Shrewsbury,Wigan,0.5578523874282837,1.44,2.54,100.0,0.0,7.990580255335028,755,2025-04-18 14:00 UTC,7.99,0
1217453,England,League Two,2024,Bromley,Morecambe,0.5534267425537109,1.93,1.77,100.0,7.324044422436779,0.0,689,2025-04-18 14:00 UTC,7.32,14.13
1217456,England,League Two,2024,Colchester,Crewe,0.5477230548858643,1.51,2.37,100.0,0.0,5.247909483248306,38,2025-04-18 14:00 UTC,5.25,0
1217457,England,League Two,2024,Fleetwood Town,Barrow,0.515801191329956,1.6,2.2,100.0,0.0,5.43644825617473,620,2025-04-18 14:00 UTC,5.44,0
1217459,England,League Two,2024,Milton Keynes Dons,Newport County,0.5540474057197571,2.03,1.7,100.0,12.108372195253082,0.0,585,2025-04-18 14:00 UTC,12.11,24.58
1252663,Saudi-Arabia,Pro League,2024,Al Kholood,Damac,0.5322698950767517,2.07,1.67,100.0,9.513895589614576,0.0,1702,2025-04-18 16:05 UTC,9.51,0
1217894,Spain,Segunda División,2024,Sporting Gijon,Mirandes,0.5336782932281494,1.56,2.41,100.0,0.0,8.782646334763117,3142,2025-04-18 17:00 UTC,8.78,21.16
1238136,Turkey,Süper Lig,2024,Hatayspor,Konyaspor,0.4929475486278534,2.45,1.47,100.0,14.325620285395924,0.0,582,2025-04-18 17:00 UTC,14.33,0
1212708,France,Ligue 2,2024,Caen,Martigues,0.5463383197784424,2.23,1.66,100.0,17.750768545197275,0.0,1669,2025-04-18 18:00 UTC,17.75,0
1212713,France,Ligue 2,2024,Dunkerque,Grenoble,0.5233679413795471,2.05,1.77,100.0,6.943264745530617,0.0,549,2025-04-18 18:00 UTC,6.94,14.23
1212941,Spain,La Liga,2024,Espanyol,Getafe,0.56849205493927,1.39,3.15,100.0,0.0,16.70930357866509,2720,2025-04-18 19:00 UTC,16.71,0
1216353,England,Championship,2024,Oxford United,Leeds,0.5398693680763245,2.04,1.81,100.0,9.743606814971344,0.0,650,2025-04-18 19:00 UTC,9.74,19.87
1217892,Spain,Segunda División,2024,Castellón,Almeria,0.4777577221393585,2.5,1.52,100.0,12.959620356559753,0.0,2680,2025-04-18 19:00 UTC,12.96,0
1208774,Spain,La Liga,2024,Rayo Vallecano,Valencia,0.47437068819999695,1.66,2.31,100.0,0.0,16.351428263970007,2528,2025-04-19 12:00 UTC,16.35,0
1212710,France,Ligue 2,2024,Paris FC,Bastia,0.4336913526058197,1.71,2.14,100.0,0.0,18.587763633644375,738,2025-04-19 12:00 UTC,18.59,0
1217893,Spain,Segunda División,2024,Racing Ferrol,Eldense,0.5486752986907959,1.51,2.54,100.0,0.0,9.504203982167432,2991,2025-04-19 12:00 UTC,9.5,0
1238132,Turkey,Süper Lig,2024,Adana Demirspor,Trabzonspor,0.48446980118751526,3.16,1.29,100.0,24.5798412848402,0.0,571,2025-04-19 13:00 UTC,24.58,77.67
1224236,Germany,Bundesliga,2024,RB Leipzig,Holstein Kiel,0.42312464118003845,2.96,1.43,100.0,12.880047851679274,0.0,2337,2025-04-19 13:30 UTC,12.88,38.12
1224238,Germany,Bundesliga,2024,1. FC Heidenheim,Bayern München,0.42528557777404785,3.49,1.33,100.0,19.447657286402695,0.0,2269,2025-04-19 13:30 UTC,19.45,0
1224239,Germany,Bundesliga,2024,Werder Bremen,VfL Bochum,0.41739997267723083,2.59,1.54,100.0,5.098486115347659,0.0,2310,2025-04-19 13:30 UTC,5.1,13.21
1208344,England,Premier League,2024,Brentford,Brighton,0.45981767773628235,2.36,1.64,100.0,6.262479371884287,0.0,2701,2025-04-19 14:00 UTC,6.26,0
1208352,England,Premier League,2024,West Ham,Southampton,0.4570552706718445,2.37,1.63,100.0,6.074524926443172,0.0,2646,2025-04-19 14:00 UTC,6.07,14.39
1208773,Spain,La Liga,2024,Barcelona,Celta Vigo,0.4355814456939697,3.74,1.3,100.0,22.958927258957914,0.0,2611,2025-04-19 14:15 UTC,22.96,0
1217889,Spain,Segunda División,2024,Huesca,Racing Santander,0.46105557680130005,1.71,2.13,100.0,0.0,13.093063841878836,2584,2025-04-19 14:15 UTC,13.09,27.88
1231992,Portugal,Primeira Liga,2024,AVS,Casa Pia,0.5345634818077087,1.62,2.34,100.0,0.0,6.650854669400114,1979,2025-04-19 14:30 UTC,6.65,0
1231995,Portugal,Primeira Liga,2024,Nacional,GIL Vicente,0.4972860515117645,1.67,2.24,100.0,0.0,10.167681017229645,2832,2025-04-19 14:30 UTC,10.17,22.78
1214012,France,Ligue 1,2024,Paris Saint Germain,LE Havre,0.3825788199901581,4.01,1.27,100.0,17.74555043722704,0.0,1974,2025-04-19 15:00 UTC,17.75,0
1361709,Austria,Bundesliga,2024,Austria Klagenfurt,Grazer AK,0.4526980519294739,1.81,2.0,100.0,0.0,9.460389614105225,1496,2025-04-19 15:00 UTC,9.46,0
1203209,Poland,Ekstraklasa,2024,Widzew Łódź,Motor Lublin,0.5262851715087891,2.12,1.64,100.0,10.33255032130651,0.0,1607,2025-04-19 15:30 UTC,10.33,0
1208781,Spain,La Liga,2024,Mallorca,Leganes,0.5190484523773193,1.41,3.07,100.0,0.0,23.020350299595634,168,2025-04-19 16:30 UTC,23.02,0
1214015,France,Ligue 1,2024,Monaco,Strasbourg,0.4564604163169861,2.75,1.49,100.0,14.586636849812098,0.0,1884,2025-04-19 17:00 UTC,14.59,40.12
1231991,Portugal,Primeira Liga,2024,Arouca,Estrela,0.5204663872718811,1.67,2.25,100.0,0.0,6.3160502910614005,471,2025-04-19 17:00 UTC,6.32,0
1212714,France,Ligue 2,2024,Metz,RED Star FC 93,0.525542140007019,2.18,1.68,100.0,12.345920780957758,0.0,528,2025-04-19 18:00 UTC,12.35,0
1213712,Netherlands,Eredivisie,2024,Heerenveen,Almere City FC,0.49000084400177,2.28,1.65,100.0,9.156400337815278,0.0,552,2025-04-19 18:00 UTC,9.16,0
1226429,Germany,2. Bundesliga,2024,FC Schalke 04,Hamburger SV,0.5035661458969116,2.74,1.47,100.0,21.82593331939873,0.0,2302,2025-04-19 18:30 UTC,21.83,0
1217884,Spain,Segunda División,2024,Burgos,Cadiz,0.518583357334137,1.38,3.0,100.0,0.0,22.212496399879456,358,2025-04-19 19:00 UTC,22.21,66.63
1214013,France,Ligue 1,2024,Marseille,Montpellier,0.4463768005371094,3.47,1.33,100.0,22.223785338614157,0.0,682,2025-04-19 19:05 UTC,22.22,0
1223915,Italy,Serie A,2024,Bologna,Inter,0.46197089552879333,1.75,2.16,100.0,0.0,13.977833246362623,367,2025-04-20 16:00 UTC,13.98,0
1238135,Turkey,Süper Lig,2024,Fenerbahce,Kayserispor,0.4110351502895355,3.11,1.29,100.0,13.190488976324904,0.0,326,2025-04-20 16:00 UTC,13.19,0
1208780,Spain,La Liga,2024,Sevilla,Alaves,0.521419882774353,1.52,2.66,100.0,0.0,16.447175410856683,2093,2025-04-20 16:30 UTC,16.45,0
1361739,Belgium,Jupiler Pro League,2024,Gent,Club Brugge KV,0.4803028106689453,2.35,1.62,100.0,9.534192968297889,0.0,136,2025-04-20 16:30 UTC,9.53,0
1214008,France,Ligue 1,2024,Saint Etienne,Lyon,0.469380259513855,2.9,1.45,100.0,19.010671188956813,0.0,1162,2025-04-20 18:45 UTC,19.01,0
1208775,Spain,La Liga,2024,Real Madrid,Athletic Club,0.49656856060028076,2.21,1.71,100.0,8.050951977406653,0.0,2090,2025-04-20 19:00 UTC,8.05,17.79
1226436,Germany,2. Bundesliga,2024,Hamburger SV,Karlsruher SC,0.4022892415523529,3.2,1.36,100.0,13.06025331670588,0.0,609,2025-04-27 11:30 UTC,13.06,0
1226437,Germany,2. Bundesliga,2024,Hannover 96,1.FC Köln,0.4700153172016144,2.46,1.56,100.0,10.701210980545987,0.0,582,2025-04-27 11:30 UTC,10.7,26.32
1226441,Germany,2. Bundesliga,2024,1. FC Kaiserslautern,FC Schalke 04,0.4392390549182892,2.64,1.5,100.0,9.731164938066069,0.0,548,2025-04-27 11:30 UTC,9.73,0
1214022,France,Ligue 1,2024,Angers,Lille,0.5376591682434082,1.96,1.9,100.0,5.6054135163625025,0.0,1599,2025-04-27 13:00 UTC,5.61,11.0
1223927,Italy,Serie A,2024,Fiorentina,Empoli,0.5385817289352417,1.66,2.32,100.0,0.0,5.34018097501812,1654,2025-04-27 13:00 UTC,5.34,12.39
1361744,Belgium,Jupiler Pro League,2024,Genk,Antwerp,0.4693939685821533,2.56,1.53,100.0,12.926189716045677,0.0,1167,2025-04-27 14:00 UTC,12.93,33.10
1362778,Denmark,Superliga,2024,Aarhus,FC Copenhagen,0.43731164932250977,1.77,2.06,100.0,0.0,15.01301909392735,1143,2025-04-27 14:00 UTC,15.01,30.92
1212935,Spain,La Liga,2024,Villarreal,Espanyol,0.512347400188446,2.43,1.6,100.0,17.133159612442235,0.0,2124,2025-04-27 14:15 UTC,17.13,41.63
